Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals) "
201.90587564937977,0.0,102.67374400453453,174.24726939488355,7.45219690827338,1013.7650218457236,911.8433901287092,28.173416547489865,38.44104339839502
281.6380913278746,14.67291805227677,140.4551915697425,175.56117282894607,5.513721213151615,857.3709214443483,806.3736541330102,53.34543974774378,44.867665440475676
534.1930291310379,0.0,0.0,131.81300592729377,27.5612404398863,844.9342784819046,863.1461654864445,3.086444394213345,41.04558690398442
192.08180741607146,0.0,96.42618966240421,173.76835438975894,7.329959856715253,988.1322770040515,931.5299080868491,101.33831861839224,44.4430627058411
188.71653179047973,289.21155251619876,0.0,184.82001774529496,0.0,1065.5653372513925,708.699170804203,27.06877608849005,32.7778571230456
312.0820035831512,257.10673159820425,0.0,182.6629581175185,8.95368292358058,1026.5795239429974,618.6527859879462,91.21466167964516,67.24266256786359
312.74007242636014,0.0,0.0,188.57470492819834,0.0,927.0525693209537,811.6795978315006,182.46764736734318,37.07420992635385
287.14698216579063,198.2096800985103,0.0,190.19629928599736,0.0,917.4471090545132,712.1419614982084,89.55584682728579,48.059171537520335
215.65714360047534,0.0,178.1610374038077,159.77725687344824,11.051675816209052,1076.147418581179,782.3944312364708,28.613121078020523,43.32514790249023
244.71872338942467,0.0,96.94148912272455,147.20106446321623,12.577650731762473,1023.2424954378548,928.1966123123537,96.42591677937527,45.99004196513778
170.9106632791386,122.73984212367094,129.60636466664698,180.2122449053732,8.411185123991224,1000.3539314835137,723.3686942385359,103.15386203347273,55.08932294760837
428.81362741546775,109.37939681715865,0.0,152.34819762185072,16.77752707984104,845.2107707463213,897.3059610374764,26.842377570297693,57.73822480192071
389.9187001904734,0.0,0.0,183.37044716375948,0.0,1050.7757724857588,752.4386371300823,28.318578780103525,36.74634998413462
439.88349968759695,21.978520984225785,127.52319246664334,170.67091327477095,8.910048140078652,843.394038603683,729.3124438111937,54.11986486890758,74.65506623041324
158.5155909134147,259.404053904694,0.0,201.71233972297821,0.0,978.3959459347104,691.850332290738,27.631529076846938,31.962907274161303
332.38252368257525,282.93822244921114,0.0,175.98889532641093,9.98852597235843,932.889138295968,671.2719582363744,2.95678211338301,28.59137738367812
384.94797191899994,0.0,0.0,186.1616188972599,0.0,924.0056724183926,753.5669524237339,90.99397037069481,48.5375973165679
374.4661224340032,184.14121675743235,0.0,139.7449569510258,22.044634550165735,970.1224521554684,784.4430213773487,7.249863279566325,56.72295667195874
151.3518533231226,236.82121681163872,0.0,185.30815208176904,10.889949911760864,1020.7835512246717,683.3093159061339,27.288859876591648,37.173966101889775
396.01415917101326,98.32007588325378,0.0,155.0698937730297,12.103723522309084,870.8921441981239,931.9435327748307,55.92666882532159,54.98232887475469
171.21389143308392,93.6668973461044,159.6985702749227,170.4054690665958,9.679349568590464,1060.3894108120496,735.2505003617018,101.19044052632587,52.253082277473496
208.57405122294094,97.45459892718472,24.826544583512113,177.7703900689748,6.940224559196618,1079.6616406101252,771.2389991874701,57.59476357813897,47.781901601139836
354.737339919192,187.28566412143303,0.0,167.46757380275855,11.791630738288195,926.5953770630952,767.3832852967525,93.16326184509073,79.29293953442135
254.02981890355917,0.0,0.0,182.47324681290866,0.0,850.140680925878,984.3585164189114,2.977137993610588,8.261746859977485
345.6813469305213,176.52195719270478,0.0,162.8161701906445,11.17384583222551,949.5581110325628,743.4091911679202,2.997035201348013,36.687547960840796
133.24824673647296,154.2849776384053,125.49976571190922,176.2642197964936,9.553113266408063,938.9496412090921,789.4222218471791,28.582480072032915,29.343078203784945
485.3082478841995,26.024845963571,124.73632411196394,199.9386258062895,3.948744432028582,820.1444980805202,677.5181987721134,6.746331169071391,36.69639340988732
484.8566898673835,0.0,0.0,196.1625200119882,0.0,945.586781104554,731.640095451102,27.16676064410917,43.55917872663905
396.08846281185686,20.297991059168968,98.47375009048389,154.59776097071818,13.66678141334478,944.8844826772066,834.982947892274,27.152497754504857,46.65060034194334
225.09692126391568,0.0,93.97359021885575,191.46269104666618,4.794342018550819,968.1189634474445,846.0456905534764,28.740987425706134,21.707473874050052
238.1552877250676,350.8674627262922,0.0,191.27230345641848,0.0,958.6167399855744,632.3891488581637,29.13660903482952,37.56997073829012
474.3579474611913,0.0,0.0,233.86113855321338,0.0,934.1976925260907,608.9160544375763,266.8590059685579,42.907845331285216
334.29785246987603,37.61027634307372,0.0,220.59309911547774,0.0,941.7814411540944,666.4621846118143,173.24535378704772,52.04715549443805
221.56331054138255,0.0,98.89849761243005,197.6752042785002,4.492128748677027,952.2205814591447,865.749330293123,27.53581700097886,24.007008489777807
147.49532689050508,136.19779235510887,110.39452947578148,176.22342316077544,7.926738989686169,979.2310713706906,785.4630765307307,28.267724950242428,27.268095513600127
289.9612285434872,194.02044072766697,0.0,190.3640331978054,0.0,947.4202974648657,730.6422459372815,29.497862461630298,39.69379716502662
193.6576709904495,0.0,124.39458450786161,159.69678897397478,8.28389317085301,1166.7566599496115,821.3921872199121,13.634497471724629,21.635798634075215
469.30450577532844,119.55674811973347,0.0,129.37405470894294,31.71878029743629,850.0842157849544,861.8662731008585,3.260648586951517,41.8731963165385
191.96177360174613,0.0,130.23910374503308,160.7063589302853,8.29049509537375,1086.965997689588,804.1991809431117,99.99240091082542,40.81751229492076
307.77214721794434,0.0,101.14242710889128,201.46040241555085,9.827883164963847,985.5188105566754,698.1465244289333,27.454766176268002,29.36263171117683
388.16685796999957,182.8492924703806,0.0,146.05753465977872,21.98921653379145,943.3673257771123,749.1790866740783,27.202312069727935,72.67454813378502
421.7826933544862,109.08264114346358,0.0,162.97431098559397,17.984702484669295,924.4134859539437,776.2075358814982,6.918751497109059,46.502810508595054
260.48953557522816,108.18168890418231,83.13997060279623,206.026600834756,6.056137398688382,859.6308265436705,852.4066419682142,27.840493053552212,41.344127436315375
391.4007121396978,0.0,0.0,188.11861584937415,0.0,905.5220562521004,739.3428792356307,90.15153284833517,47.05192621862944
241.89189356645258,151.70828849698543,0.0,189.10460514203007,0.0,1041.5037393817238,768.3289974860184,7.390644427336406,14.840255667183445
165.80131303496574,188.2472587661543,142.90751646952873,196.14675736270613,10.925724709755075,870.1749593200483,727.84785617906,28.318956499095673,35.144093602205274
458.87280156295293,0.0,0.0,232.52044766696685,0.0,946.0752037681784,576.5952542800667,371.612858427613,39.57314924973842
197.89318012169613,129.61136321402694,0.0,188.8494888699138,0.0,941.5817946504819,855.5950074410233,174.1537215751785,43.78893737875714
323.5656131011248,204.8712416506001,0.0,150.56555034045252,14.734903746111453,861.8388472935803,900.1971033690007,56.743144417343835,70.0206120080783
460.06259043498284,0.0,0.0,198.20205206058708,0.0,902.0599749698376,710.6904239945187,27.253485664268723,44.85542399338882
436.371215521899,102.14894798041611,0.0,153.8345944513645,17.85896300781552,946.7949895203793,794.7605190216557,2.877703561139188,35.244405498322884
120.82699400275993,185.0594471553524,0.0,210.23751421067743,0.0,979.6353593591771,803.6601552013715,26.803711251773294,25.268772337136085
177.3567708439978,125.9351981952181,0.0,208.75209350838765,0.0,982.2800575342884,784.8779800127867,3.0374597435873754,5.2107738085024184
560.167343120694,0.0,0.0,165.23028333513832,2.5847578960242537,1043.5764436284585,669.383159390123,27.54588675520487,81.92727918311317
151.31016426333875,0.0,188.66984771886248,161.63165197987482,15.076600725056743,1115.9885737174627,680.8380520397725,27.434344093104524,13.561405780263431
270.7981796626993,0.0,0.0,186.540137178138,0.0,1196.7278082169364,798.0396245921235,28.621867305295563,22.351096458760527
241.2034473947412,164.66460221059398,0.0,179.93173344069433,0.0,1026.8525706197765,709.0164117971426,27.62394933674392,27.01729434471726
157.92274605331028,253.128172167365,0.0,164.4598137664747,11.72239976627789,1041.7151334717655,698.8199374061708,27.523512886963427,40.0403292540014
138.1872511025135,0.0,166.2975070325283,158.30022314875663,16.6839855471649,936.2034476064739,812.7032573159146,28.496455669188308,15.546399387634397
167.39992979943267,13.072289022016463,169.31618823825463,160.4728569794883,4.240076376927587,995.9824373381754,840.0439901895807,52.6764086364917,35.91341958397099
262.7837313923994,0.0,0.0,185.87779199985252,0.0,884.7369459854502,906.4409552531082,88.60585415288385,19.851864943501436
154.61357842003434,183.8842200329589,140.1666540351541,164.3692596150277,18.33811061380294,953.0598483767701,699.1197134877744,27.41974109685605,38.17178899643124
244.40009615654657,360.03023085665995,0.0,189.4863057639812,0.0,947.4690765603394,683.6742985331584,27.2651452601092,40.16975960895205
237.81779294914952,0.0,100.39621540621094,151.8559287977587,14.487227213610835,1008.9751423637184,880.0851921803983,3.008881889972878,21.4828459981598
163.1381818664876,77.54543394266489,170.9193838790291,164.99670951494244,7.889168962690317,1031.920655797111,791.635617025383,53.92957387302523,55.124499317375715
112.89725243300902,163.384634382893,0.0,200.93711301333514,0.0,962.6354697425727,886.5785809211583,94.73217832842407,28.54826457086782
461.6520875411484,119.66892829503226,0.0,133.51569791586752,31.65410320669669,850.0475953852665,893.7096277928617,91.57204993023338,70.49307168303909
167.72620119779782,249.8462113560971,0.0,183.89793348802942,13.294930223307205,837.7445951790088,828.7144594358283,27.234658344557516,37.250901747971795
110.27692410699716,159.2334474367659,0.0,200.84289192969388,0.0,891.0754237286135,860.2868348505723,27.574524517671513,19.74874371819004
142.81074079570539,173.6214244936206,0.0,166.92887119103196,2.227923421198548,1002.2088991571819,861.3317537900386,27.87691933647313,27.33376686929178
135.82399847689197,103.56301822574764,0.0,186.71050316017278,0.0,863.0475533938632,968.345548395543,27.805602591346936,18.224992716150897
476.1258624308901,0.0,56.744787476987405,142.44570799800704,1.8600993224814912,1038.9409513711935,624.0860203803735,27.77304773401016,55.965621971179964
420.4127655827855,101.97927340362483,0.0,157.7228941093921,16.99953959179733,852.54397794871,876.968478095599,55.70100581919337,61.88032683293694
142.13631269112304,166.6972905746501,123.7719156515891,179.20126474804124,10.127426693412538,932.0677192439761,736.9869732074844,29.363072960841947,29.591938193955453
272.782267827777,110.12133838704658,83.57925592558678,196.34758815408307,4.943332209928937,894.127993796669,715.1140136682371,27.68141744982596,32.174440145060146
378.5048064492996,0.0,0.0,186.84412257960864,0.0,918.2244059851951,807.1241075668818,3.064432344973726,19.630585014475137
173.81261658042456,41.699887768266414,126.01017986721683,165.7697910387014,10.85607303237107,1090.5269232130356,791.6289107081627,2.9427798690459332,7.306141087721739
210.91711921432153,58.144745048840406,123.4652551417615,144.3045718743468,11.796233925106216,1068.414870188075,780.1438634669275,58.852471103724426,64.03178260872471
200.75089897532405,189.81355359655882,0.0,236.04977645788588,0.0,954.7404984331656,641.2349702671941,26.970493002567654,41.6323503188062
304.69406313479976,0.0,129.0221967466809,187.00384806498025,10.992386605666978,833.8315975763126,739.9022649111376,27.250994394639296,38.00175691223689
313.3516718774162,0.0,0.0,194.18028446519386,0.0,984.7591154740213,811.8319833403143,7.038208310517577,16.036934538843607
403.98027132518695,0.0,0.0,184.54144968493384,0.0,1135.1395254533484,730.7779380676325,27.23269014047458,37.625664975075736
223.6560758471888,0.0,118.69895000027468,191.2520372149858,6.335507766575642,1029.439315330514,777.7094970600858,3.142898889742779,13.131197003723997
349.6912977641371,0.0,145.43455103296853,193.05129949816748,11.467148806872405,792.0376254240122,803.8356392133483,28.124987718102712,40.06051632424063
551.1223490559298,0.0,0.0,178.87508960239785,0.0,1158.3996870880728,588.2181205143689,28.54299702713684,67.36724952485206
168.30743323205803,0.0,149.9362888428507,161.17595432893873,0.0,995.4050582602592,899.9517232589976,55.46537656864643,37.560728482286
324.4291881387584,155.14092838818644,0.0,196.2813461257819,8.656369338590096,977.1474342014874,693.0901894622837,27.288034095257167,52.63045294276518
253.35309171220928,0.0,101.95290007684804,155.8932745780571,13.159338774962407,964.6950410454698,873.7392149490518,28.11824347176352,31.20533363809743
414.1326218064693,93.39662347485255,0.0,146.01922974984825,11.159584378891612,967.5463633784632,874.4282658971858,28.721838145180218,68.17542174230601
297.73712704615514,189.03205811111405,0.0,190.68329976575066,0.0,908.5447575254784,733.4846015979326,88.56779276045121,50.1062272660898
164.33092986527353,0.0,143.51466578177576,162.55518948450504,0.0,1032.6264988453813,918.8463936539762,55.57643818241263,37.364407590233874
314.0735708294916,0.0,0.0,192.66185500188635,0.0,1014.7807905426155,826.5792934924914,28.461139669406375,27.406664102718363
206.49839701534296,280.55605116281174,0.0,212.89565136428735,0.0,978.0200111917194,622.0361530251221,86.66144272104331,52.15861953502462
324.784022412386,294.8517567919139,0.0,188.4170654674602,10.312469119803604,973.214576553107,648.256824427594,27.97927516912863,73.71194855359104
208.17368776129922,128.2012766975477,0.0,196.7070366820127,0.0,977.5892389690266,781.8282315167685,2.963480600051601,11.42882150450338
248.9662141895028,0.0,0.0,193.03058636658025,0.0,1029.2086548907146,893.8771107680257,3.005284701050345,9.03025843039286
173.22601307460243,48.532852391615634,171.05456399139584,166.03939491541234,6.466034308049145,1012.1212918008847,807.0651113291581,106.70739509328202,54.60717928393583
270.0132512388247,0.0,0.0,186.17997607402893,0.0,1093.104027634576,807.4023734167724,7.480787772170338,14.144019337746538
238.70670547867167,371.64385108525533,0.0,185.3213465578712,0.0,919.057276425942,682.2146303797343,26.719590155099603,41.340775827185
218.11221121633673,0.0,96.65153648468456,201.76182291287856,4.4635300218019855,960.7893705190336,862.4951775998297,27.740617324737507,22.463863739379022
252.65392356689912,0.0,101.26700140066804,175.9925954091913,5.616597959627065,970.9216023318314,893.6346936339793,29.897500686334396,29.732543746224827
194.88717885881985,0.0,123.13153395013111,158.9136705331338,9.829214932634322,1062.4072961018826,811.5213865837444,56.928868411880146,37.77971914011185
325.36918788086035,74.52118303893383,0.0,224.74920925858848,0.0,898.4022906785033,662.6986317672277,89.13579979514584,49.02015891108017
142.38202306853807,169.09359634595404,132.65403487474617,191.58156708374594,8.004513038742585,775.8429201716024,834.0339104398848,28.1735649221246,30.754266972620997
